597
50|ESS205|null|48|3.0|计算方法|中英双语班|地球与空间科学系
30|ESE332|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II) 并且 (大学物理A(下) 或者 大学物理 B(下) 或者 大学物理A（下）) 并且 (化学原理 A 或者 化学原理 B 或者 化学原理)|48|3.0|土壤学|中英双语班|环境科学与工程学院
30|ESE330|环境微生物学|48|3.0|生物信息学在环境科学中的应用|中英双语班|环境科学与工程学院
60|EE201-17|(大学物理 B(下) 或者 大学物理A(下) 或者 大学物理A（下）) 并且 电路基础|48|3.0|模拟电路|中英双语班|电子与电气工程系
50|CS316|null|64|3.0|并行与云计算|英文班|计算机科学与工程系
76|MA206|(常微分方程A 或者 常微分方程B 或者 常微分方程)|64|3.0|数学建模|英文班|数学系
76|MA403|统计线性模型|48|3.0|广义线性模型|英文班|数学系
50|ESS202|(计算机编程基础 或者 计算机程序设计基础B 或者 计算机程序设计基础A 或者 计算机程序设计基础)|48|3.0|科学计算与计算机编程|中英双语班|地球与空间科学系
30|BMEB312|定量生理学（一）|48|3.0|定量生理学（二）|英文班|生物医学工程系
78|ESS201|null|48|3.0|地球与空间科学导论|中英双语班|地球与空间科学系
50|OCE305|(海洋科学导论 或者 海洋学概论)|48|3.0|物理海洋学|中英双语|海洋科学与工程系
60|MAT8010|(抽象代数 或者 抽象代数)|48|3.0|组合数学|英文班|数学系
30|CH322|分析化学|48|2.0|高等质谱分析|中英双语班（缺课不补课，缺课当次成绩记为0分）|化学系
20|MSE201|(大学物理A（下） 或者 大学物理 B(下) 或者 大学物理A(下) 或者 大学物理 B(下)) 并且 (化学原理 或者 化学原理 A)|80|4.0|材料科学基础|英文班-实验1班（实验课每次都计入期末成绩，且没有补课）|材料科学与工程系
20|MSE201|(大学物理A（下） 或者 大学物理 B(下) 或者 大学物理A(下) 或者 大学物理 B(下)) 并且 (化学原理 或者 化学原理 A)|80|4.0|材料科学基础|英文班-实验2班（实验课每次都计入期末成绩，且没有补课）|材料科学与工程系
20|MSE201|(大学物理A（下） 或者 大学物理 B(下) 或者 大学物理A(下) 或者 大学物理 B(下)) 并且 (化学原理 或者 化学原理 A)|80|4.0|材料科学基础|英文班-实验3班（实验课每次都计入期末成绩，且没有补课）|材料科学与工程系
48|FET303|(概率论与数理统计 或者 概率论 或者 数理统计 或者 数理统计) 并且 公司金融|48|3.0|金融风险管理|英文班|金融系
54|MA327|(常微分方程A 或者 常微分方程B 或者 常微分方程)|48|3.0|微分几何|英文班|数学系
100|MA208|(数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲) 并且 (概率论 或者 概率论与数理统计) 并且 线性代数II|48|3.0|应用随机过程|英文班|数学系
76|MA406|(数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲 或者 数学分析精讲)|48|3.0|应用数学选讲：凸优化的一阶分裂算法|中英双语班|数学系
30|ESE329|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II) 并且 (大学物理A（下） 或者 大学物理 B(下) 或者 大学物理A(下) 或者 大学物理 B(下)) 并且 地球科学概论|48|3.0|遥感原理|中英双语班|环境科学与工程学院
25|MED308|null|32|1.0|生物医学综合实验|中文班|医学院
30|ME304|(材料科学基础 或者 材料科学基础) 并且 (流体力学 或者 流体力学 或者 工程流体力学 或者 传热学 或者 工程热力学)|64|3.0|能源工程基础|中英双语班|机械与能源工程系
45|MAE202|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II 或者 数学分析II) 并且 (线性代数I 或者 线性代数I-A)|48|3.0|材料力学|中文班|力学与航空航天工程系
76|MA417|(数理统计 或者 概率论与数理统计 或者 数理统计)|48|3.0|非参数统计|英文班|数学系
60|MAT7041|统计线性模型|48|3.0|贝叶斯统计|中英双语班|数学系
50|ME434|机器人基础|64|3.0|行走机器人|中英双语班|机械与能源工程系
60|FET302|null|48|3.0|金融信息系统|英文班|金融系
30|BMEB325|医学影像系统原理|64|2.0|医学影像系统实验|中英双语|生物医学工程系
15|EE328|数字信号处理|64|3.0|语音信号处理|中英双语班|电子与电气工程系
30|ESE201|null|48|3.0|地球科学概论|中英双语班|环境科学与工程学院
30|MAT7012|(抽象代数 或者 抽象代数)|48|3.0|代数图论|中英双语|数学系
20|MAE314|(高等数学（下）A 或者 数学分析II 或者 高等数学（下） 或者 数学分析II)|48|3.0|高等数值分析|中英双语班|力学与航空航天工程系
35|CS307|null|64|3.0|数据库原理|中英双语1班-实验2班|计算机科学与工程系
35|CS307|null|64|3.0|数据库原理|中英双语1班-实验5班|计算机科学与工程系
35|CS307|null|64|3.0|数据库原理|中英双语1班-实验3班|计算机科学与工程系
50|CS307|null|64|3.0|数据库原理|英文班-实验1班（国际生）|计算机科学与工程系
40|CS307|null|64|3.0|数据库原理|中英双语2班-实验6班|计算机科学与工程系
35|CS307|null|64|3.0|数据库原理|中英双语1班-实验4班|计算机科学与工程系
30|ESE307|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II)|48|3.0|水文学原理与应用|中英双语班|环境科学与工程学院
30|MAE302-16|(流体力学 或者 流体力学 或者 工程流体力学)|96|3.0|流体力学实验|中英双语班|力学与航空航天工程系
30|EE334|(数字电路 或者 数字电路 或者 数字电路)|64|3.0|集成电路前沿-机器学习芯片设计|英文班|电子与电气工程系
20|MAE310|(弹性力学 或者 弹性力学)|48|3.0|计算固体力学|英文班|力学与航空航天工程系
30|ESE331|生态学概论|48|3.0| 全球生物多样性保护|英文班|环境科学与工程学院
100|IPE104|null|48|3.0|毛泽东思想和中国特色社会主义理论体系概论|中文2班|思想政治教育与研究中心
100|IPE104|null|48|3.0|毛泽东思想和中国特色社会主义理论体系概论|中文1班|思想政治教育与研究中心
60|PHY442|量子力学I|48|3.0|量子计算|中英双语班|物理系
50|CS306|数据结构与算法分析|64|3.0|数据挖掘|中英双语班|计算机科学与工程系
76|FET206|(计算机程序设计基础A 或者 计算机程序设计基础 或者 计算机编程基础)|48|3.0|数据结构与金融应用|英文班|金融系
100|MA333|(概率论与数理统计 或者 概率论)|48|3.0|大数据导论|英文班|数学系
20|CH102-17|(化学原理 或者 化学原理 A)|48|1.5|化学原理实验A|英文班（缺课不补课，缺课当次成绩记为0分）	|化学系
80|CH102-17|(化学原理 或者 化学原理 A)|48|1.5|化学原理实验A|中英双语2班（缺课不补课，缺课当次成绩记为0分）|化学系
100|CH102-17|(化学原理 或者 化学原理 A)|48|1.5|化学原理实验A|中英双语1班（缺课不补课，缺课当次成绩记为0分）|化学系
50|CS207|null|64|3.0|数字逻辑|英文班|计算机科学与工程系
100|MA210|(数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲 或者 数学分析精讲)|48|3.0|运筹学|英文班|数学系
130|FET202|null|24|1.5|金融科技案例分析I|中英双语班|金融系
50|ME302|(制造工程认知实践 并且 机械设计基础)|48|3.0|机械制造基础|中英双语班|机械与能源工程系
45|ESE214|环境监测|32|1.0|环境监测实验|中文班|环境科学与工程学院
24|BIO342|微生物学实验|32|1.0|分子微生物学实验|中英双语班（实验课每次都计入期末成绩，且没有补课）|生物系
50|MA213-16|(高等数学（下） 或者 高等数学（下）A)|96|5.0|数学分析精讲|中英双语班|数学系
60|PHY431|(固体物理 或者 固体物理) 并且 量子力学II|48|3.0|量子输运理论|中文班|物理系
60|MA110|线性代数II|64|3.0|MATLAB程序设计|	中英双语1班|数学系
20|CH212-16|(化学原理 A 或者 化学原理)|96|4.0|高级仪器系统的研发I|英文班|化学系
50|OCE408|矿物学与岩石学|32|1.0|矿物学与岩石学实验|中英双语|海洋科学与工程系
60|PHY439|(线性代数I-A 或者 线性代数I) 并且 分析力学|48|3.0|广义相对论：从黑洞到宇宙学|英文班|物理系
130|FET204|(微观经济学 并且 财务会计)|48|3.0|商业银行|中英双语班|金融系
45|MAE308|(高等数学（下）A 或者 数学分析II 或者 高等数学（下） 或者 数学分析II)|48|3.0|传热学|英文班|力学与航空航天工程系
50|CS209A|(计算机程序设计基础A 或者 计算机程序设计基础 或者 计算机编程基础 或者 计算机程序设计基础B)|64|3.0|计算机系统设计及应用A|中英双语班-实验2班|计算机科学与工程系
50|CS209A|(计算机程序设计基础A 或者 计算机程序设计基础 或者 计算机编程基础 或者 计算机程序设计基础B)|64|3.0|计算机系统设计及应用A|中英双语班-实验1班|计算机科学与工程系
30|CH308-14|(有机化学II 并且 物理化学I)|48|3.0|超分子化学|中英双语班|化学系
20|CH318-14|(化学原理 A 或者 化学原理)|32|2.0|X-射线单晶结构解析|中英双语班|化学系
50|CS205|null|64|3.0|C/C++程序设计|英文班-实验1班（国际生）|计算机科学与工程系
50|CS205|null|64|3.0|C/C++程序设计|英文班-实验3班|计算机科学与工程系
50|CS205|null|64|3.0|C/C++程序设计|英文班-实验2班|计算机科学与工程系
35|BIO203|null|48|3.0|微生物学|英文班|生物系
45|BIO301|null|48|3.0|遗传学|中英双语班|生物系
18|BIO303|(生物化学与分子生物学实验 并且 遗传学)|56|2.0|遗传学实验|中英双语2班（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO303|(生物化学与分子生物学实验 并且 遗传学)|56|2.0|遗传学实验|	中英双语1班（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO303|(生物化学与分子生物学实验 并且 遗传学)|56|2.0|遗传学实验|	英文班（实验课每次都计入期末成绩，且没有补课）|生物系
50|BIO305|(普通生物学 或者 普通生物学)|48|3.0|模式生物和发育生物学|中英双语班|生物系
